item_id,item_name,category_name
i1142,item-1142,cate-a
i1143,item-1143,cate-a
i1144,item-1144,cate-a
i1145,item-1145,cate-a
i1146,item-1146,cate-a
i1147,item-1147,cate-a
i1148,item-1148,cate-a
i1149,item-1149,cate-a
i1150,item-1150,cate-a
i1151,item-1151,cate-a
i1152,item-1152,cate-a
i1153,item-1153,cate-a
i1154,item-1154,cate-a
i1155,item-1155,cate-a
i1156,item-1156,cate-a
i1157,item-1157,cate-a
i1158,item-1158,cate-a
i1159,item-1159,cate-a
i1160,item-1160,cate-a
i1161,item-1161,cate-a
i1162,item-1162,cate-a
i1163,item-1163,cate-a
i1164,item-1164,cate-a
i1165,item-1165,cate-a
i1166,item-1166,cate-a
i1167,item-1167,cate-a
i1168,item-1168,cate-a
i1169,item-1169,cate-a
i1170,item-1170,cate-a
i1171,item-1171,cate-a
i1172,item-1172,cate-a
i1173,item-1173,cate-a
i1174,item-1174,cate-a
i1175,item-1175,cate-a
i1176,item-1176,cate-a
i1177,item-1177,cate-a
i1178,item-1178,cate-a
i1179,item-1179,cate-a
i1180,item-1180,cate-a
i1181,item-1181,cate-a
i1182,item-1182,cate-a
i1183,item-1183,cate-a
i1184,item-1184,cate-a
i1185,item-1185,cate-a
i1186,item-1186,cate-a
i1187,item-1187,cate-a
i1188,item-1188,cate-a
i1189,item-1189,cate-a
i1190,item-1190,cate-a
i1191,item-1191,cate-a
i1192,item-1192,cate-a
i1193,item-1193,cate-a
i1194,item-1194,cate-a
i1195,item-1195,cate-a
i1196,item-1196,cate-a
i1197,item-1197,cate-a
i1198,item-1198,cate-a
i1199,item-1199,cate-a
i1200,item-1200,cate-a
i1201,item-1201,cate-a
i1202,item-1202,cate-a
i1203,item-1203,cate-a
i1204,item-1204,cate-a
i1205,item-1205,cate-a
i1206,item-1206,cate-a
i1207,item-1207,cate-a
i1208,item-1208,cate-a
i1209,item-1209,cate-a
i1210,item-1210,cate-a
i1211,item-1211,cate-a
i1212,item-1212,cate-a
i1213,item-1213,cate-a
i1214,item-1214,cate-a
i1215,item-1215,cate-a
i1216,item-1216,cate-a
i1217,item-1217,cate-a
i1218,item-1218,cate-a
i1219,item-1219,cate-a
i1220,item-1220,cate-a
i1221,item-1221,cate-a
i1222,item-1222,cate-a
i1223,item-1223,cate-a
i1224,item-1224,cate-a
i1225,item-1225,cate-a
i1226,item-1226,cate-a
i1227,item-1227,cate-a
i1228,item-1228,cate-a
i1229,item-1229,cate-a
i1230,item-1230,cate-a
i1231,item-1231,cate-a
i1232,item-1232,cate-a
i1233,item-1233,cate-a
i1234,item-1234,cate-a
i1235,item-1235,cate-a
i1236,item-1236,cate-a
i1237,item-1237,cate-a
i1238,item-1238,cate-a
i1239,item-1239,cate-a
i1240,item-1240,cate-a
i1241,item-1241,cate-a
i1242,item-1242,cate-a
i1243,item-1243,cate-a
i1244,item-1244,cate-a
i1245,item-1245,cate-a
i1246,item-1246,cate-a
i1247,item-1247,cate-a
i1248,item-1248,cate-a
i1249,item-1249,cate-a
i1250,item-1250,cate-a
i1251,item-1251,cate-a
i1252,item-1252,cate-a
i1253,item-1253,cate-a
i1254,item-1254,cate-a
i1255,item-1255,cate-a
i1256,item-1256,cate-a
i1257,item-1257,cate-a
i1258,item-1258,cate-a
i1259,item-1259,cate-a
i1260,item-1260,cate-a
i1261,item-1261,cate-a
i1262,item-1262,cate-a
i1263,item-1263,cate-a
i1264,item-1264,cate-a
i1265,item-1265,cate-a
i1266,item-1266,cate-a
i1267,item-1267,cate-a
i1268,item-1268,cate-a
i1269,item-1269,cate-a
i1270,item-1270,cate-a
i1271,item-1271,cate-a
i1272,item-1272,cate-a
i1273,item-1273,cate-a
i1274,item-1274,cate-a
i1275,item-1275,cate-a
i1276,item-1276,cate-a
i1277,item-1277,cate-a
i1278,item-1278,cate-a
i1279,item-1279,cate-a
i1280,item-1280,cate-a
i1281,item-1281,cate-a
i1282,item-1282,cate-a
i1283,item-1283,cate-a
i1284,item-1284,cate-a
i1285,item-1285,cate-a
i1286,item-1286,cate-a
i1287,item-1287,cate-a
i1288,item-1288,cate-a
i1289,item-1289,cate-a
i1290,item-1290,cate-a
i1291,item-1291,cate-a
i1292,item-1292,cate-a
i1293,item-1293,cate-a
i1294,item-1294,cate-a
i1295,item-1295,cate-a
i1296,item-1296,cate-a
i1297,item-1297,cate-a
i1298,item-1298,cate-a
i1299,item-1299,cate-a
i1300,item-1300,cate-a
i1301,item-1301,cate-a
i1302,item-1302,cate-a
i1303,item-1303,cate-a
i1304,item-1304,cate-a
i1305,item-1305,cate-a
i1306,item-1306,cate-a
i1307,item-1307,cate-a
i1308,item-1308,cate-a
i1309,item-1309,cate-a
i1310,item-1310,cate-a
i1311,item-1311,cate-a
i1312,item-1312,cate-a
i1313,item-1313,cate-a
i1314,item-1314,cate-a
i1315,item-1315,cate-a
i1316,item-1316,cate-a
i1317,item-1317,cate-a
i1318,item-1318,cate-a
i1319,item-1319,cate-a
i1320,item-1320,cate-a
i1321,item-1321,cate-a
i1322,item-1322,cate-a
i1323,item-1323,cate-a
i1324,item-1324,cate-a
i1325,item-1325,cate-a
i1326,item-1326,cate-a
i1327,item-1327,cate-a
i1328,item-1328,cate-a
i1329,item-1329,cate-a
i1330,item-1330,cate-a
i1331,item-1331,cate-a
i1332,item-1332,cate-a
i1333,item-1333,cate-a
i1334,item-1334,cate-a
i1335,item-1335,cate-a
i1336,item-1336,cate-a
i1337,item-1337,cate-a
i1338,item-1338,cate-a
i1339,item-1339,cate-a
i1340,item-1340,cate-a
i1341,item-1341,cate-a
i1342,item-1342,cate-a
i1343,item-1343,cate-a
i1344,item-1344,cate-a
i1345,item-1345,cate-a
i1346,item-1346,cate-a
i1347,item-1347,cate-a
i1348,item-1348,cate-a
i1349,item-1349,cate-a
i1350,item-1350,cate-a
i1351,item-1351,cate-a
i1352,item-1352,cate-a
i1353,item-1353,cate-a
i1354,item-1354,cate-a
i1355,item-1355,cate-a
i1356,item-1356,cate-a
i1357,item-1357,cate-a
i1358,item-1358,cate-a
i1359,item-1359,cate-a
i1360,item-1360,cate-a
i1361,item-1361,cate-a
i1362,item-1362,cate-a
i1363,item-1363,cate-a
i1364,item-1364,cate-a
i1365,item-1365,cate-a
i1366,item-1366,cate-a
i1367,item-1367,cate-a
i1368,item-1368,cate-a
i1369,item-1369,cate-a
i1370,item-1370,cate-a
i1371,item-1371,cate-a
i1372,item-1372,cate-a
i1373,item-1373,cate-a
i1374,item-1374,cate-a
i1375,item-1375,cate-a
i1376,item-1376,cate-a
i1377,item-1377,cate-a
i1378,item-1378,cate-a
i1379,item-1379,cate-a
i1380,item-1380,cate-a
i1381,item-1381,cate-a
i1382,item-1382,cate-a
i1383,item-1383,cate-a
i1384,item-1384,cate-a
i1385,item-1385,cate-a
i1386,item-1386,cate-a
i1387,item-1387,cate-a
i1388,item-1388,cate-a
i1389,item-1389,cate-a
i1390,item-1390,cate-a
i1391,item-1391,cate-a
i1392,item-1392,cate-a
i1393,item-1393,cate-a
i1394,item-1394,cate-a
i1395,item-1395,cate-a
i1396,item-1396,cate-a
i1397,item-1397,cate-a
i1398,item-1398,cate-a
i1399,item-1399,cate-a
i1400,item-1400,cate-a
i1401,item-1401,cate-a
i1402,item-1402,cate-a
i1403,item-1403,cate-a
i1404,item-1404,cate-a
i1405,item-1405,cate-a
i1406,item-1406,cate-a
i1407,item-1407,cate-a
i1408,item-1408,cate-a
i1409,item-1409,cate-a
i1410,item-1410,cate-a
i1411,item-1411,cate-a
i1412,item-1412,cate-a
i1413,item-1413,cate-a
i1414,item-1414,cate-a
i1415,item-1415,cate-a
i1416,item-1416,cate-a
i1417,item-1417,cate-a
i1418,item-1418,cate-a
i1419,item-1419,cate-a
i1420,item-1420,cate-a
i1421,item-1421,cate-a
i1422,item-1422,cate-a
i1423,item-1423,cate-a
i1424,item-1424,cate-a
i1425,item-1425,cate-a
i1426,item-1426,cate-a
i1427,item-1427,cate-a
i1428,item-1428,cate-a
i1429,item-1429,cate-a
i1430,item-1430,cate-a
i1431,item-1431,cate-a
i1432,item-1432,cate-a
i1433,item-1433,cate-a
i1434,item-1434,cate-a
i1435,item-1435,cate-a
i1436,item-1436,cate-a
i1437,item-1437,cate-a
i1438,item-1438,cate-a
i1439,item-1439,cate-a
i1440,item-1440,cate-a
i1441,item-1441,cate-a
i1442,item-1442,cate-a
i1443,item-1443,cate-a
i1444,item-1444,cate-a
i1445,item-1445,cate-a
i1446,item-1446,cate-a
i1447,item-1447,cate-a
i1448,item-1448,cate-a
i1449,item-1449,cate-a
i1450,item-1450,cate-a
i1451,item-1451,cate-a
i1452,item-1452,cate-a
i1453,item-1453,cate-a
i1454,item-1454,cate-a
i1455,item-1455,cate-a
i1456,item-1456,cate-a
i1457,item-1457,cate-a
i1458,item-1458,cate-a
i1459,item-1459,cate-a
i1460,item-1460,cate-a
i1461,item-1461,cate-a
i1462,item-1462,cate-a
i1463,item-1463,cate-a
i1464,item-1464,cate-a
i1465,item-1465,cate-a
i1466,item-1466,cate-a
i1467,item-1467,cate-a
i1468,item-1468,cate-a
i1469,item-1469,cate-a
i1470,item-1470,cate-a
i1471,item-1471,cate-a
i1472,item-1472,cate-a
i1473,item-1473,cate-a
i1474,item-1474,cate-a
i1475,item-1475,cate-a
i1476,item-1476,cate-a
i1477,item-1477,cate-a
i1478,item-1478,cate-a
i1479,item-1479,cate-a
i1480,item-1480,cate-a
i1481,item-1481,cate-a
i1482,item-1482,cate-a
i1483,item-1483,cate-a
i1484,item-1484,cate-a
i1485,item-1485,cate-a
i1486,item-1486,cate-a
i1487,item-1487,cate-a
i1488,item-1488,cate-a
i1489,item-1489,cate-a
i1490,item-1490,cate-a
i1491,item-1491,cate-a
i1492,item-1492,cate-a
i1493,item-1493,cate-a
i1494,item-1494,cate-a
i1495,item-1495,cate-a
i1496,item-1496,cate-a
i1497,item-1497,cate-a
i1498,item-1498,cate-a
i1499,item-1499,cate-a
i1500,item-1500,cate-a
i1501,item-1501,cate-a
i1502,item-1502,cate-a
i1503,item-1503,cate-a
i1504,item-1504,cate-a
i1505,item-1505,cate-a
i1506,item-1506,cate-a
i1507,item-1507,cate-a
i1508,item-1508,cate-a
i1509,item-1509,cate-a
i1510,item-1510,cate-a
i1511,item-1511,cate-a
i1512,item-1512,cate-a
i1513,item-1513,cate-a
i1514,item-1514,cate-a
i1515,item-1515,cate-a
i1516,item-1516,cate-a
i1517,item-1517,cate-a
i1518,item-1518,cate-a
i1519,item-1519,cate-a
i1520,item-1520,cate-a
i1521,item-1521,cate-a
i1522,item-1522,cate-a
i1523,item-1523,cate-a
i1524,item-1524,cate-a
i1525,item-1525,cate-a
i1526,item-1526,cate-a
i1527,item-1527,cate-a
i1528,item-1528,cate-a
i1529,item-1529,cate-a
i1530,item-1530,cate-a
i1531,item-1531,cate-a
i1532,item-1532,cate-a
i1533,item-1533,cate-a
i1534,item-1534,cate-a
i1535,item-1535,cate-a
i1536,item-1536,cate-a
i1537,item-1537,cate-a
i1538,item-1538,cate-a
i1539,item-1539,cate-a
i1540,item-1540,cate-a
i1541,item-1541,cate-a
i1542,item-1542,cate-a
i1543,item-1543,cate-a
i1544,item-1544,cate-a
i1545,item-1545,cate-a
i1546,item-1546,cate-a
i1547,item-1547,cate-a
i1548,item-1548,cate-a
i1549,item-1549,cate-a
i1550,item-1550,cate-a
i1551,item-1551,cate-a
i1552,item-1552,cate-a
i1553,item-1553,cate-a
i1554,item-1554,cate-a
i1555,item-1555,cate-a
i1556,item-1556,cate-a
i1557,item-1557,cate-a
i1558,item-1558,cate-a
i1559,item-1559,cate-a
i1560,item-1560,cate-a
i1561,item-1561,cate-a
i1562,item-1562,cate-a
i1563,item-1563,cate-a
i1564,item-1564,cate-a
i1565,item-1565,cate-a
i1566,item-1566,cate-a
i1567,item-1567,cate-a
i1568,item-1568,cate-a
i1569,item-1569,cate-a
i1570,item-1570,cate-a
i1571,item-1571,cate-a
i1572,item-1572,cate-a
i1573,item-1573,cate-a
i1574,item-1574,cate-a
i1575,item-1575,cate-a
i1576,item-1576,cate-a
i1577,item-1577,cate-a
i1578,item-1578,cate-a
i1579,item-1579,cate-a
i1580,item-1580,cate-a
i1581,item-1581,cate-a
i1582,item-1582,cate-a
i1583,item-1583,cate-a
i1584,item-1584,cate-a
i1585,item-1585,cate-a
i1586,item-1586,cate-a
i1587,item-1587,cate-a
i1588,item-1588,cate-a
i1589,item-1589,cate-a
i1590,item-1590,cate-a
i1591,item-1591,cate-a
i1592,item-1592,cate-a
i1593,item-1593,cate-a
i1594,item-1594,cate-a
i1595,item-1595,cate-a
i1596,item-1596,cate-a
i1597,item-1597,cate-a
i1598,item-1598,cate-a
i1599,item-1599,cate-a
i1600,item-1600,cate-a
i1601,item-1601,cate-a
i1602,item-1602,cate-a
i1603,item-1603,cate-a
i1604,item-1604,cate-a
i1605,item-1605,cate-a
i1606,item-1606,cate-a
i1607,item-1607,cate-a
i1608,item-1608,cate-a
i1609,item-1609,cate-a
i1610,item-1610,cate-d
i1611,item-1611,cate-d
i1612,item-1612,cate-d
i1613,item-1613,cate-d
i1614,item-1614,cate-d
i1615,item-1615,cate-d
i1616,item-1616,cate-d
i1617,item-1617,cate-d
i1618,item-1618,cate-d
i1619,item-1619,cate-d
i1620,item-1620,cate-d
i1621,item-1621,cate-d
i1622,item-1622,cate-d
i1623,item-1623,cate-d
i1624,item-1624,cate-d
i1625,item-1625,cate-d
i1626,item-1626,cate-d
i1627,item-1627,cate-d
i1628,item-1628,cate-d
i1629,item-1629,cate-d
i1630,item-1630,cate-d
i1631,item-1631,cate-d
i1632,item-1632,cate-d
i1633,item-1633,cate-d
i1634,item-1634,cate-d
i1635,item-1635,cate-d
i1636,item-1636,cate-d
i1637,item-1637,cate-d
i1638,item-1638,cate-d
i1639,item-1639,cate-d
i1640,item-1640,cate-d
i1641,item-1641,cate-d
i1642,item-1642,cate-d
i1643,item-1643,cate-d
i1644,item-1644,cate-d
i1645,item-1645,cate-d
i1646,item-1646,cate-d
i1647,item-1647,cate-d
i1648,item-1648,cate-d
i1649,item-1649,cate-d
i1650,item-1650,cate-d
i1651,item-1651,cate-d
i1652,item-1652,cate-d
i1653,item-1653,cate-d
i1654,item-1654,cate-d
i1655,item-1655,cate-d
i1656,item-1656,cate-d
i1657,item-1657,cate-d
i1658,item-1658,cate-d
i1659,item-1659,cate-d
i1660,item-1660,cate-d
i1661,item-1661,cate-d
i1662,item-1662,cate-d
i1663,item-1663,cate-d
i1664,item-1664,cate-d
i1665,item-1665,cate-d
i1666,item-1666,cate-d
i1667,item-1667,cate-d
i1668,item-1668,cate-d
i1669,item-1669,cate-d
i1670,item-1670,cate-d
i1671,item-1671,cate-d
i1672,item-1672,cate-d
i1673,item-1673,cate-d
i1674,item-1674,cate-d
i1675,item-1675,cate-d
i1676,item-1676,cate-d
i1677,item-1677,cate-d
i1678,item-1678,cate-d
i1679,item-1679,cate-d
i1680,item-1680,cate-d
i1681,item-1681,cate-d
i1682,item-1682,cate-d
i1683,item-1683,cate-d
i1684,item-1684,cate-d
i1685,item-1685,cate-d
i1686,item-1686,cate-d
i1687,item-1687,cate-d
i1688,item-1688,cate-d
i1689,item-1689,cate-d
i1690,item-1690,cate-d
i1691,item-1691,cate-d
i1692,item-1692,cate-d
i1693,item-1693,cate-d
i1694,item-1694,cate-d
i1695,item-1695,cate-d
i1696,item-1696,cate-d
i1697,item-1697,cate-d
i1698,item-1698,cate-d
i1699,item-1699,cate-d
i1700,item-1700,cate-d
i1701,item-1701,cate-d
i1702,item-1702,cate-d
i1703,item-1703,cate-d
i1704,item-1704,cate-d
i1705,item-1705,cate-d
i1706,item-1706,cate-d
i1707,item-1707,cate-d
i1708,item-1708,cate-d
i1709,item-1709,cate-d
i1710,item-1710,cate-d
i1711,item-1711,cate-d
i1712,item-1712,cate-d
i1713,item-1713,cate-d
i1714,item-1714,cate-d
i1715,item-1715,cate-d
i1716,item-1716,cate-d
i1717,item-1717,cate-d
i1718,item-1718,cate-d
i1719,item-1719,cate-d
i1720,item-1720,cate-d
i1721,item-1721,cate-d
i1722,item-1722,cate-d
i1723,item-1723,cate-d
i1724,item-1724,cate-d
i1725,item-1725,cate-d
i1726,item-1726,cate-d
i1727,item-1727,cate-d
i1728,item-1728,cate-d
i1729,item-1729,cate-d
i1730,item-1730,cate-d
i1731,item-1731,cate-d
i1732,item-1732,cate-d
i1733,item-1733,cate-d
i1734,item-1734,cate-d
i1735,item-1735,cate-d
i1736,item-1736,cate-d
i1737,item-1737,cate-d
i1738,item-1738,cate-d
i1739,item-1739,cate-d
i1740,item-1740,cate-d
i1741,item-1741,cate-d
i1742,item-1742,cate-d
i1743,item-1743,cate-d
i1744,item-1744,cate-d
i1745,item-1745,cate-d
i1746,item-1746,cate-d
i1747,item-1747,cate-d
i1748,item-1748,cate-d
i1749,item-1749,cate-d
i1750,item-1750,cate-d
i1751,item-1751,cate-d
i1752,item-1752,cate-d
i1753,item-1753,cate-d
i1754,item-1754,cate-d
i1755,item-1755,cate-d
i1756,item-1756,cate-d
i1757,item-1757,cate-d
i1758,item-1758,cate-d
i1759,item-1759,cate-d
i1760,item-1760,cate-d
i1761,item-1761,cate-d
i1762,item-1762,cate-d
i1763,item-1763,cate-d
i1764,item-1764,cate-d
i1765,item-1765,cate-d
i1766,item-1766,cate-d
i1767,item-1767,cate-d
i1768,item-1768,cate-d
i1769,item-1769,cate-d
i1770,item-1770,cate-d
i1771,item-1771,cate-d
i1772,item-1772,cate-d
i1773,item-1773,cate-d
i1774,item-1774,cate-d
i1775,item-1775,cate-d
i1776,item-1776,cate-d
i1777,item-1777,cate-d
i1778,item-1778,cate-d
i1779,item-1779,cate-d
i1780,item-1780,cate-d
i1781,item-1781,cate-d
i1782,item-1782,cate-d
i1783,item-1783,cate-d
i1784,item-1784,cate-d
i1785,item-1785,cate-d
i1786,item-1786,cate-d
i1787,item-1787,cate-d
i1788,item-1788,cate-d
i1789,item-1789,cate-d
i1790,item-1790,cate-d
i1791,item-1791,cate-d
i1792,item-1792,cate-d
i1793,item-1793,cate-d
i1794,item-1794,cate-d
i1795,item-1795,cate-d
i1796,item-1796,cate-d
i1797,item-1797,cate-d
i1798,item-1798,cate-d
i1799,item-1799,cate-d
i1800,item-1800,cate-d
i1801,item-1801,cate-d
i1802,item-1802,cate-d
i1803,item-1803,cate-d
i1804,item-1804,cate-d
i1805,item-1805,cate-d
i1806,item-1806,cate-d
i1807,item-1807,cate-d
i1808,item-1808,cate-d
i1809,item-1809,cate-d
i1810,item-1810,cate-d
i1811,item-1811,cate-d
i1812,item-1812,cate-d
i1813,item-1813,cate-d
i1814,item-1814,cate-d
i1815,item-1815,cate-d
i1816,item-1816,cate-d
i1817,item-1817,cate-d
i1818,item-1818,cate-d
i1819,item-1819,cate-d
i1820,item-1820,cate-d
i1821,item-1821,cate-d
i1822,item-1822,cate-d
i1823,item-1823,cate-d
i1824,item-1824,cate-d
i1825,item-1825,cate-d
i1826,item-1826,cate-d
i1827,item-1827,cate-d
i1828,item-1828,cate-d
i1829,item-1829,cate-d
i1830,item-1830,cate-d
i1831,item-1831,cate-d
i1832,item-1832,cate-d
i1833,item-1833,cate-d
i1834,item-1834,cate-d
i1835,item-1835,cate-d
i1836,item-1836,cate-d
i1837,item-1837,cate-d
i1838,item-1838,cate-d
i1839,item-1839,cate-d
i1840,item-1840,cate-d
i1841,item-1841,cate-d
i1842,item-1842,cate-d
i1843,item-1843,cate-d
i1844,item-1844,cate-d
i1845,item-1845,cate-d
i1846,item-1846,cate-d
i1847,item-1847,cate-d
i1848,item-1848,cate-d
i1849,item-1849,cate-d
i1850,item-1850,cate-d
i1851,item-1851,cate-d
i1852,item-1852,cate-d
i1853,item-1853,cate-d
i1854,item-1854,cate-d
i1855,item-1855,cate-d
i1856,item-1856,cate-d
i1857,item-1857,cate-d
i1858,item-1858,cate-d
i1859,item-1859,cate-d
i1860,item-1860,cate-d
i1861,item-1861,cate-d
i1862,item-1862,cate-d
i1863,item-1863,cate-d
i1864,item-1864,cate-d
i1865,item-1865,cate-d
i1866,item-1866,cate-d
i1867,item-1867,cate-d
i1868,item-1868,cate-d
i1869,item-1869,cate-d
i1870,item-1870,cate-d
i1871,item-1871,cate-d
i1872,item-1872,cate-d
i1873,item-1873,cate-d
i1874,item-1874,cate-d
i1875,item-1875,cate-d
i1876,item-1876,cate-d
i1877,item-1877,cate-d
i1878,item-1878,cate-d
i1879,item-1879,cate-d
i1880,item-1880,cate-d
i1881,item-1881,cate-d
i1882,item-1882,cate-d
i1883,item-1883,cate-d
i1884,item-1884,cate-d
i1885,item-1885,cate-d
i1886,item-1886,cate-d
i1887,item-1887,cate-d
i1888,item-1888,cate-d
i1889,item-1889,cate-d
i1890,item-1890,cate-d
i1891,item-1891,cate-d
i1892,item-1892,cate-d
i1893,item-1893,cate-d
i1894,item-1894,cate-d
i1895,item-1895,cate-d
i1896,item-1896,cate-d
i1897,item-1897,cate-d
i1898,item-1898,cate-d
i1899,item-1899,cate-d
i1900,item-1900,cate-d
i1901,item-1901,cate-d
i1902,item-1902,cate-d
i1903,item-1903,cate-d
i1904,item-1904,cate-d
i1905,item-1905,cate-d
i1906,item-1906,cate-d
i1907,item-1907,cate-d
i1908,item-1908,cate-d
i1909,item-1909,cate-d
i1910,item-1910,cate-d
i1911,item-1911,cate-d
i1912,item-1912,cate-d
i1913,item-1913,cate-d
i1914,item-1914,cate-d
i1915,item-1915,cate-d
i1916,item-1916,cate-d
i1917,item-1917,cate-d
i1918,item-1918,cate-d
i1919,item-1919,cate-d
i1920,item-1920,cate-d
i1921,item-1921,cate-d
i1922,item-1922,cate-d
i1923,item-1923,cate-d
i1924,item-1924,cate-d
i1925,item-1925,cate-d
i1926,item-1926,cate-d
i1927,item-1927,cate-d
i1928,item-1928,cate-d
i1929,item-1929,cate-d
i1930,item-1930,cate-d
i1931,item-1931,cate-d
i1932,item-1932,cate-d
i1933,item-1933,cate-d
i1934,item-1934,cate-d
i1935,item-1935,cate-d
i1936,item-1936,cate-d
i1937,item-1937,cate-d
i1938,item-1938,cate-d
i1939,item-1939,cate-d
i1940,item-1940,cate-d
i1941,item-1941,cate-d
i1942,item-1942,cate-d
i1943,item-1943,cate-d
i1944,item-1944,cate-d
i1945,item-1945,cate-d
i1946,item-1946,cate-d
i1947,item-1947,cate-d
i1948,item-1948,cate-d
i1949,item-1949,cate-d
i1950,item-1950,cate-d
i1951,item-1951,cate-d
i1952,item-1952,cate-d
i1953,item-1953,cate-d
i1954,item-1954,cate-d
i1955,item-1955,cate-d
i1956,item-1956,cate-d
i1957,item-1957,cate-d
i1958,item-1958,cate-d
i1959,item-1959,cate-d
i1960,item-1960,cate-d
i1961,item-1961,cate-d
i1962,item-1962,cate-d
i1963,item-1963,cate-d
i1964,item-1964,cate-d
i1965,item-1965,cate-d
i1966,item-1966,cate-d
i1967,item-1967,cate-d
i1968,item-1968,cate-d
i1969,item-1969,cate-d
i1970,item-1970,cate-d
i1971,item-1971,cate-d
i1972,item-1972,cate-d
i1973,item-1973,cate-d
i1974,item-1974,cate-d
i1975,item-1975,cate-d
i1976,item-1976,cate-d
i1977,item-1977,cate-d
i1978,item-1978,cate-d
i1979,item-1979,cate-d
i1980,item-1980,cate-d
i1981,item-1981,cate-d
i1982,item-1982,cate-d
i1983,item-1983,cate-d
i1984,item-1984,cate-d
i1985,item-1985,cate-d
i1986,item-1986,cate-d
i1987,item-1987,cate-d
i1988,item-1988,cate-d
i1989,item-1989,cate-d
i1990,item-1990,cate-d
i1991,item-1991,cate-d
i1992,item-1992,cate-d
i1993,item-1993,cate-d
i1994,item-1994,cate-d
i1995,item-1995,cate-d
i1996,item-1996,cate-d
i1997,item-1997,cate-d
i1998,item-1998,cate-d
i1999,item-1999,cate-d
i2000,item-2000,cate-d
i2001,item-2001,cate-d
i2002,item-2002,cate-d
i2003,item-2003,cate-d
i2004,item-2004,cate-d
i2005,item-2005,cate-d
i2006,item-2006,cate-d
i2007,item-2007,cate-d
i2008,item-2008,cate-d
i2009,item-2009,cate-d
i2010,item-2010,cate-d
i2011,item-2011,cate-d
i2012,item-2012,cate-d
i2013,item-2013,cate-d
i2014,item-2014,cate-d
i2015,item-2015,cate-d
i2016,item-2016,cate-d
i2017,item-2017,cate-d
i2018,item-2018,cate-d
i2019,item-2019,cate-d
i2020,item-2020,cate-d
i2021,item-2021,cate-d
i2022,item-2022,cate-d
i2023,item-2023,cate-d
i2024,item-2024,cate-d
i2025,item-2025,cate-d
i2026,item-2026,cate-d
i2027,item-2027,cate-d
i2028,item-2028,cate-d
i2029,item-2029,cate-d
i2030,item-2030,cate-d
i2031,item-2031,cate-d
i2032,item-2032,cate-d
i2033,item-2033,cate-d
i2034,item-2034,cate-d
i2035,item-2035,cate-d
i2036,item-2036,cate-d
i2037,item-2037,cate-d
i2038,item-2038,cate-d
i2039,item-2039,cate-d
i2040,item-2040,cate-d
i2041,item-2041,cate-d
i2042,item-2042,cate-d
i2043,item-2043,cate-d
i2044,item-2044,cate-d
i2045,item-2045,cate-d
i2046,item-2046,cate-d
i2047,item-2047,cate-d
i2048,item-2048,cate-d
i2049,item-2049,cate-d
i2050,item-2050,cate-d
i2051,item-2051,cate-d
i2052,item-2052,cate-d
